"id";"deviceId";"overTemperatureInsideTheDevice";"isNight";"PVArrayInputVoltage";"PVArrayInputCurrent";"PVArrayInputPowerL";"PVArrayInputPowerH";"loadVoltage";"loadCurrent";"loadPowerL";"loadPowerH";"batteryTemperature";"deviceTemperature";"batterySOC";"batteryRealRatedVoltage";"batteryStatus";"chargingEquipmentStatus";"dischargingEquipmentStatus";"maximumBatteryVoltageToday";"minimumBatteryVoltageToday";"consumedEnergyTodayL";"consumedEnergyTodayH";"consumedEnergyThisMonthL";"consumedEnergyThisMonthH";"consumedEnergyThisYearL";"consumedEnergyThisYearH";"totalConsumedEnergyL";"totalConsumedEnergyH";"generatedEnergyTodayL";"generatedEnergyTodayH";"generatedEnergyThisMonthL";"generatedEnergyThisMonthH";"generatedEnergyThisYearL";"generatedEnergyThisYearH";"totalGeneratedEnergyL";"totalGeneratedEnergyH";"batteryVoltage";"batteryCurrentL";"batteryCurrentH";"ratedChargingCurrent";"ratedLoadCurrent";"batteryType";"batteryCapacity";"temperatureCompensationCoefficient";"chargingLimitVoltage";"overVoltageReconnectVoltage";"equalizeChargingVoltage";"boostChargingVoltage";"floatChargingVoltage";"boostReconnectChargingVoltage";"lowVoltageReconnectVoltage";"underVoltageWarningRecoverVoltage";"underVoltageWarningVoltage";"lowVoltageDisconnectVoltage";"dischargingLimitVoltage";"batteryRatedVoltageLevel";"defaultLoadOnOffInManualMode";"equalizeDuration";"boostDuration";"batteryDischarge";"batteryCharge";"chargingMode";"nightTimeThresholdVoltageNTTV";"lightSignalStartupNightDelayTime";"dayTimeThresholdVoltageDTTV";"lightSignalCloseDayDelayTime";"loadControlMode";"LightOnTimeTime1";"LightOnTimeTime2";"timingControlTurnOnTime1Second";"timingControlTurnOnTime1Minute";"timingControlTurnOffTime1Second";"timingControlTurnOffTime1Minute";"timingControlTurnOffTime1Hour";"timingControlTurnOnTime2Second";"timingControlTurnOnTime2Minute";"timingControlTurnOnTime2Hour";"timingControlTurnOffTime2Second";"timingControlTurnOffTime2Minute";"timingControlTurnOffTime2Hour";"nightTime";"timingControlTimeChoose";"realTimeClockSecondsMinutes";"realTimeClockHourDay";"realTimeClockMonthYear";"batteryUpperTemperatureLimit";"batteryLowerTemperatureLimit";"deviceOverTemperature";"deviceRecoveryTemperature";"backlightTime";"arrayRatedVoltage";"arrayRatedCurrent";"arrayRatedPowerL";"arrayRatedPowerH";"batteryRatedVoltage";"batteryRatedCurrent";"batteryRatedPowerL";"batteryRatedPowerH";"ratedLoadVoltage";"ratedLoadPowerToL";"ratedLoadPowerToH";"timestamp";"timestamp_minute";"timestamp_hour";"timestamp_date";"timestamp_month";"timestamp_year"
ef208979-6b1e-4a81-9038-73b47fbd4e9e;"0";false;0;38.81;0.84;32.89;0;13.82;0.01;0.41;0;25;32.7;100;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.49;0;10.22;0;65.36;0;401.9;0;13.84;2.36;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"12084";"4360";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673715900009;5;14;14;1;2023
e9225647-f2e9-43bd-9890-171c50ec80f9;"0";false;0;38.68;0.79;30.17;0;13.78;0.02;0.55;0;25;32.76;99;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.49;0;10.22;0;65.36;0;401.9;0;13.78;2.12;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"13364";"4360";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673716200008;10;14;14;1;2023
baf1bfa1-8232-4ab3-8a21-75604fb1dd60;"0";false;0;39.57;1.31;48.82;0;13.99;0;0.41;0;25;32.79;100;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.5;0;10.23;0;65.37;0;401.91;0;13.99;2.82;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"14644";"4360";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673716500086;15;14;14;1;2023
"7a5ea233-5a42-4b35-8e7a-70b17774b6d9";"0";false;0;36.6;0.88;32.7;0;13.74;0.03;0.54;0;25;32.85;97;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.5;0;10.23;0;65.37;0;401.91;0;13.76;2.36;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"564";"4361";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673716800009;20;14;14;1;2023
"402a6d41-397a-48fd-9064-f1643e6e8908";"0";false;0;37.86;0.89;33.88;0;13.72;0.02;0.68;0;25;32.85;97;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.5;0;10.23;0;65.37;0;401.91;0;13.74;2.42;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"1844";"4361";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673717100004;25;14;14;1;2023
de3587ee-57e8-4f53-bd8b-7bf762415841;"0";false;0;40.31;0.72;29.14;0;13.88;0.06;0.69;0;25;32.88;100;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.5;0;10.23;0;65.37;0;401.91;0;13.85;1.92;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"3124";"4361";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673717400005;30;14;14;1;2023
"34e515ca-ff6d-4f82-9f79-e3f3a90d9099";"0";false;0;38.83;0.86;32.92;0;13.72;0.02;0.13;0;25;32.92;97;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.51;0;10.24;0;65.38;0;401.92;0;13.72;2.37;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"4404";"4361";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673717700009;35;14;14;1;2023
fced66e6-bfb2-43da-bde5-616c7a2670f8;"0";false;0;37.49;0.83;31.73;0;13.74;0.01;0.27;0;25;32.98;97;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.51;0;10.24;0;65.38;0;401.92;0;13.74;2.29;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"5684";"4361";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673718000008;40;14;14;1;2023
"429fa868-7e8f-4f01-bdfd-631233b0a610";"0";false;0;37.24;0.87;32.37;0;13.72;0.02;0.41;0;25;33.01;97;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.51;0;10.24;0;65.38;0;401.92;0;13.74;2.35;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"6964";"4361";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673718300008;45;14;14;1;2023
"26823d56-1d0b-4209-b878-04f2d8eb0635";"0";false;0;37.48;0.57;21.57;0;13.83;0.02;0.27;0;25;33.04;100;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.51;0;10.24;0;65.38;0;401.92;0;13.83;1.58;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"8244";"4361";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673718600008;50;14;14;1;2023
"8a2441e1-e6f7-46d9-baf5-a4eb79c34c20";"0";false;0;36.74;0.85;30.96;0;13.75;0.01;0.27;0;25;33.06;99;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.51;0;10.24;0;65.38;0;401.92;0;13.75;2.25;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"9524";"4361";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673718900008;55;14;14;1;2023
"4ab66aa6-13ab-407a-a7dd-2912d5d7d356";"0";false;0;38.23;0.63;23.85;0;13.63;0.02;0.54;0;25;33.1;93;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.52;0;10.25;0;65.39;0;401.93;0;13.63;2.04;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"10804";"4361";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673719200008;0;15;14;1;2023
"4425081d-ff66-4e5e-981f-4e421f909b3b";"0";false;0;39.9;0.75;30.2;0;13.73;0.05;0.68;0;25;33.13;96;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.52;0;10.25;0;65.39;0;401.93;0;13.71;1.94;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"12084";"4361";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673719500008;5;15;14;1;2023
"753aecaa-1d1e-4722-8696-01881f61ce62";"0";false;0;38.38;0.84;32.5;0;13.89;0.01;0.69;0;25;33.19;100;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.52;0;10.25;0;65.39;0;401.93;0;13.89;2.39;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"13364";"4361";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673719800009;10;15;14;1;2023
a5615784-6d67-4dc1-a51b-099e093637d6;"0";false;0;36.73;0.78;28.53;0;13.72;0.04;0.41;0;25;33.2;97;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.52;0;10.25;0;65.39;0;401.93;0;13.72;2.05;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"14644";"4361";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673720100005;15;15;14;1;2023
c062f31d-be11-4f74-80ae-06af754c35fa;"0";false;0;37.61;0.89;33.67;0;13.86;0.02;0.27;0;25;33.23;100;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.53;0;10.26;0;65.4;0;401.94;0;13.86;2.46;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"564";"4362";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673720400105;20;15;14;1;2023
"3a5171cb-9b6b-4c6d-bed3-ee8a0252a444";"0";false;0;38.79;0.75;29.51;0;13.73;0.04;0.27;0;25;33.27;97;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.53;0;10.26;0;65.4;0;401.94;0;13.73;2.1;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"1844";"4362";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673720700010;25;15;14;1;2023
"402ef692-0c7d-415f-b51f-3d61b793fc3f";"0";false;0;38.07;0.79;30.18;0;13.75;0.01;0.27;0;25;33.32;97;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.53;0;10.26;0;65.4;0;401.94;0;13.72;2.18;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"3124";"4362";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673721000005;30;15;14;1;2023
dbe8a83e-795e-47c4-a338-13bb40ed1efc;"0";false;0;37.63;0.79;30.18;0;13.72;0.02;0.41;0;25;33.33;98;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.53;0;10.26;0;65.4;0;401.94;0;13.74;2.18;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"4404";"4362";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673721300008;35;15;14;1;2023
b44486be-d842-489d-aabe-06fc1f179b9d;"0";false;0;37.66;0.81;30.25;0;13.75;0.01;0.13;0;25;33.36;98;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.54;0;10.27;0;65.41;0;401.95;0;13.75;2.17;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"5684";"4362";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673721600009;40;15;14;1;2023
b68a1271-942e-426c-bf01-074c56f20094;"0";false;0;37.66;0.8;30.47;0;13.79;0.01;0.27;0;25;33.36;99;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.54;0;10.27;0;65.41;0;401.95;0;13.79;2.16;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"6964";"4362";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673721900008;45;15;14;1;2023
"2f7951e7-2ab3-45e1-a6cf-87c93e090f7c";"0";false;0;37.66;0.8;29.64;0;13.79;0.01;0.41;0;25;33.37;99;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.54;0;10.27;0;65.41;0;401.95;0;13.79;2.16;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"8244";"4362";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673722200008;50;15;14;1;2023
"3714046f-0bb0-4b2a-87ba-f4229b286052";"0";false;0;35.78;0.85;30.04;0;13.78;0.04;0.41;0;25;33.42;99;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.54;0;10.27;0;65.41;0;401.95;0;13.78;2.17;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"9524";"4362";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673722500008;55;15;14;1;2023
f870cdcb-878f-4082-afa4-dd8754a847c0;"0";false;0;37.49;0.76;28.91;0;13.75;0.04;0.41;0;25;33.43;98;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.55;0;10.28;0;65.42;0;401.96;0;13.77;2.02;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"10804";"4362";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673722800009;0;16;14;1;2023
"68b8e970-2b86-4930-be56-f1400e98aeaf";"0";false;0;37.68;0.79;29.48;0;13.78;0.03;0;0;25;33.47;99;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.55;0;10.28;0;65.42;0;401.96;0;13.78;2.14;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"12084";"4362";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673723100009;5;16;14;1;2023
"93d38401-ed31-4c97-b507-8ebdea4afea3";"0";false;0;38.75;0.81;31.02;0;13.73;0.02;0.41;0;25;33.48;97;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.55;0;10.28;0;65.42;0;401.96;0;13.75;2.26;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"13364";"4362";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673723400008;10;16;14;1;2023
"63163c34-09f9-4b86-869b-39464dbce27a";"0";false;0;40.44;0.6;24.49;0;13.76;0.02;0;0;25;33.53;98;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.55;0;10.28;0;65.42;0;401.96;0;13.77;1.92;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"14644";"4362";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673723700008;15;16;14;1;2023
"77942db5-ce12-45f7-bfba-617f272b2237";"0";false;0;39.42;0.77;30.7;0;13.77;0.05;0.55;0;25;33.57;98;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.55;0;10.28;0;65.42;0;401.96;0;13.77;2.2;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"564";"4363";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673724000009;20;16;14;1;2023
"1362fef5-42bb-4f7b-9c3c-b9911f3996bd";"0";false;0;38.87;0.74;28.81;0;13.72;0.02;0.54;0;25;33.59;97;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.56;0;10.29;0;65.43;0;401.97;0;13.72;2.11;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"1844";"4363";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673724300096;25;16;14;1;2023
"28aa88c4-091e-4238-9e8c-5ec885be92f7";"0";false;0;38.88;0.76;30.12;0;13.82;0.01;0.41;0;25;33.62;100;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.56;0;10.29;0;65.43;0;401.97;0;13.8;2.13;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"3124";"4363";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673724600038;30;16;14;1;2023
"012b05ca-0b8f-402c-8743-3a22706846a3";"0";false;0;38.71;0.75;28.85;0;13.74;0.02;0.41;0;25;33.66;97;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.56;0;10.29;0;65.43;0;401.97;0;13.74;2.08;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"4404";"4363";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673724900008;35;16;14;1;2023
"4d32b19d-cc09-4cdf-b0e0-76ed81ab06fe";"0";false;0;37.66;0.79;29.78;0;13.79;0.01;0.27;0;25;33.67;99;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.56;0;10.29;0;65.43;0;401.97;0;13.79;2.12;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"5684";"4363";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673725200009;40;16;14;1;2023
f28ab926-1422-4a43-9096-ae8523c75ea8;"0";false;0;39.13;0.75;29.6;0;13.77;0.02;0.13;0;25;33.67;100;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.57;0;10.3;0;65.44;0;401.98;0;13.79;2.1;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"6964";"4363";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673725500009;45;16;14;1;2023
"502806f8-d08b-443e-a4f6-48223cb15926";"0";false;0;38.54;0.75;28.71;0;13.74;0.02;0.82;0;25;33.71;97;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.57;0;10.3;0;65.44;0;401.98;0;13.72;2.09;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"8244";"4363";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673725800004;50;16;14;1;2023
"596fd96e-71c3-4968-b3ce-2e1f81546bd3";"0";false;0;38.66;0.78;30.38;0;13.81;0.04;0.55;0;25;33.73;100;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.57;0;10.3;0;65.44;0;401.98;0;13.81;2.19;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"9524";"4363";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673726100008;55;16;14;1;2023
f1246389-eb99-4060-8efa-b91a3ccd8c00;"0";false;0;38.52;0.75;29.3;0;13.76;0.01;0.27;0;25;33.75;98;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.57;0;10.3;0;65.44;0;401.98;0;13.76;2.15;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"10804";"4363";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673726400005;0;17;14;1;2023
"34c46b4e-037d-453d-9bdf-bf575a8e15ce";"0";false;0;38.53;0.83;32.06;0;13.88;0.01;0;0;25;33.79;100;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.58;0;10.31;0;65.45;0;401.99;0;13.88;2.26;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"12084";"4363";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673726700009;5;17;14;1;2023
"62702d9c-d6d2-4053-9e23-46ae0a1c506d";"0";false;0;38.06;0.83;31.69;0;13.78;0.03;0.13;0;25;33.76;98;12;"0";"7";"1";14.71;12.48;0;0;0.13;0;0.57;0;7.45;0;0.58;0;10.31;0;65.45;0;401.99;0;13.78;2.33;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2325";0;"13364";"4363";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1673727000008;10;17;14;1;2023
